[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 3, 0, 0, 0, 1, 0, 1, 0, 10, 3, 2, 0, 10, 1, 0, 9, 2, 0, 0, 7, 6, 2, 5, 3, 30, 8, 1, 0, 1, 1]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0]
[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 4, 0, 0, 2, 0, 1, 0, 3, 1, 0, 1, 2, 11, 3, 0, 0, 1, 0]
[0, 2, 1, 0, 1, 0, 0, 0, 1, 7, 2, 3, 0, 10, 0, 0, 4, 1, 0, 0, 5, 2, 2, 1, 2, 8, 4, 1, 0, 0, 1]
[2, 4, 0, 0, 2, 4, 0, 3, 2, 11, 5, 12, 0, 11, 1, 0, 14, 2, 2, 1, 16, 4, 4, 4, 6, 45, 10, 9, 1, 0, 1]
[1, 1, 0, 0, 0, 1, 0, 1, 1, 3, 0, 1, 1, 2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 1, 0, 5, 3, 1, 0, 1, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 1, 0, 0, 3, 1, 1, 0, 0, 7, 1, 11, 0, 1, 0, 0, 4, 2, 0, 0, 12, 4, 0, 4, 4, 210, 61, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 8, 0, 1, 1, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 3, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 3, 1, 0, 0, 0, 0]
[1, 0, 0, 0, 0, 2, 0, 2, 0, 1, 0, 2, 0, 1, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 0, 8, 2, 0, 0, 0, 0]
[0, 1, 0, 0, 4, 2, 0, 1, 3, 3, 0, 8, 0, 8, 0, 0, 1, 2, 2, 0, 8, 4, 1, 2, 4, 21, 9, 1, 3, 1, 1]
[1, 2, 0, 0, 1, 1, 0, 0, 1, 3, 5, 7, 0, 0, 0, 0, 4, 1, 0, 0, 2, 2, 0, 0, 1, 11, 3, 0, 2, 0, 0]
[3, 10, 3, 0, 7, 7, 2, 0, 3, 21, 20, 30, 1, 14, 0, 0, 28, 7, 1, 0, 24, 7, 8, 10, 15, 112, 44, 15, 4, 3, 2]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 5, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
[1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 3, 0, 0, 0, 2, 0, 0, 2, 2, 1, 2, 0, 4, 0, 0, 1, 1, 0, 0, 3, 0, 0, 2, 1, 8, 1, 0, 1, 0, 0]
[0, 2, 0, 0, 1, 3, 1, 1, 0, 0, 2, 17, 0, 1, 0, 0, 8, 1, 3, 1, 5, 1, 1, 2, 2, 19, 5, 1, 1, 1, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]
[1, 0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
[1, 3, 0, 0, 4, 5, 2, 3, 2, 12, 3, 19, 1, 16, 0, 0, 9, 5, 4, 0, 7, 0, 1, 2, 4, 36, 7, 1, 3, 1, 0]
[1, 2, 0, 0, 4, 3, 0, 1, 10, 9, 1, 5, 0, 10, 0, 0, 15, 8, 0, 0, 4, 1, 0, 3, 1, 16, 6, 1, 1, 1, 0]
[1, 2, 1, 0, 1, 6, 3, 0, 4, 9, 3, 12, 0, 9, 0, 0, 6, 0, 1, 1, 12, 3, 1, 2, 5, 57, 14, 3, 1, 0, 0]
[2, 16, 3, 0, 12, 30, 9, 2, 26, 46, 27, 112, 5, 37, 0, 0, 40, 11, 1, 0, 62, 17, 15, 24, 10, 224, 129, 21, 12, 2, 1]
[4, 25, 1, 0, 15, 30, 1, 11, 9, 32, 25, 78, 1, 41, 2, 0, 23, 17, 0, 2, 44, 16, 16, 17, 21, 233, 127, 14, 10, 8, 5]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[3, 0, 0, 0, 1, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 3, 2, 0, 0, 6, 3, 1, 1, 0, 2, 0, 0, 0, 0, 0]
[0, 5, 0, 0, 3, 4, 1, 0, 1, 4, 1, 3, 0, 3, 0, 0, 4, 4, 1, 0, 10, 1, 2, 1, 1, 2, 2, 2, 3, 0, 0]
[0, 3, 0, 0, 1, 2, 0, 0, 1, 2, 1, 0, 0, 1, 0, 0, 5, 2, 2, 0, 9, 0, 0, 0, 1, 4, 0, 0, 1, 0, 0]
[0, 3, 1, 0, 0, 0, 0, 1, 3, 5, 4, 3, 0, 1, 0, 0, 3, 3, 0, 0, 8, 1, 0, 5, 0, 10, 1, 0, 1, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0]
[0, 0, 2, 0, 1, 1, 0, 2, 0, 0, 0, 4, 0, 5, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0]
[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 7, 9, 18, 2, 12, 11, 6, 16, 1, 7, 0, 0, 17, 3, 1, 1, 17, 6, 2, 4, 9, 44, 2, 4, 9, 1, 4]
[0, 12, 1, 0, 20, 32, 31, 4, 34, 49, 8, 41, 2, 21, 0, 0, 42, 11, 4, 0, 54, 22, 7, 15, 11, 151, 59, 3, 7, 1, 3]
[0, 5, 0, 0, 1, 2, 1, 3, 17, 10, 1, 21, 0, 9, 0, 0, 11, 0, 0, 0, 22, 7, 4, 5, 6, 68, 10, 8, 2, 0, 3]
[0, 5, 0, 0, 3, 2, 0, 0, 3, 5, 4, 6, 0, 8, 0, 0, 2, 2, 0, 0, 11, 0, 4, 4, 3, 50, 17, 5, 2, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 2, 0, 0, 2, 2, 5, 0, 3, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1]
[1, 5, 0, 0, 2, 4, 1, 0, 2, 2, 4, 2, 1, 2, 0, 0, 15, 4, 1, 0, 45, 3, 1, 3, 2, 6, 4, 1, 8, 0, 1]
[0, 5, 0, 0, 5, 1, 1, 2, 2, 6, 0, 4, 0, 7, 0, 0, 15, 12, 2, 1, 277, 24, 1, 0, 2, 14, 1, 1, 44, 1, 0]
[2, 0, 0, 0, 0, 0, 1, 2, 1, 0, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 2, 2, 0, 1, 0, 0]
[2, 1, 0, 0, 0, 2, 0, 1, 3, 1, 0, 1, 0, 5, 0, 0, 3, 2, 0, 0, 4, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0]
[1, 0, 4, 0, 1, 0, 0, 1, 0, 4, 1, 6, 0, 1, 0, 0, 2, 1, 2, 0, 3, 0, 0, 1, 0, 2, 0, 0, 1, 0, 0]
[3, 8, 10, 0, 18, 10, 5, 5, 30, 35, 8, 18, 0, 30, 0, 0, 32, 7, 2, 0, 76, 10, 2, 6, 11, 58, 1, 3, 15, 2, 1]
[2, 0, 3, 0, 3, 1, 0, 1, 1, 5, 2, 4, 0, 2, 0, 0, 2, 1, 0, 0, 6, 1, 0, 0, 1, 6, 0, 1, 3, 1, 0]
[0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 3, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0]
[0, 0, 0, 0, 6, 10, 3, 3, 6, 5, 3, 0, 1, 2, 0, 0, 7, 2, 1, 0, 4, 0, 1, 2, 0, 18, 2, 0, 2, 1, 0]
[2, 3, 2, 0, 17, 30, 10, 4, 33, 15, 3, 21, 1, 8, 0, 0, 17, 5, 1, 0, 28, 11, 1, 6, 7, 97, 14, 3, 10, 2, 1]
[0, 0, 2, 0, 1, 0, 0, 1, 2, 2, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 6, 0, 0, 0, 0, 8, 0, 1, 0, 0, 0]
[0, 1, 0, 0, 1, 0, 0, 0, 1, 5, 1, 3, 0, 2, 0, 1, 1, 0, 0, 0, 5, 0, 0, 0, 2, 6, 1, 0, 2, 2, 0]
[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 4, 0, 7, 0, 0, 1, 0, 0, 0, 4, 3, 3, 4, 1, 43, 4, 0, 1, 1, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 3, 2, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 0, 1, 6, 0, 0, 1, 0, 1, 0, 0, 2, 0, 0]
[0, 1, 0, 0, 2, 1, 0, 1, 15, 6, 3, 6, 0, 2, 1, 0, 9, 5, 0, 3, 65, 11, 2, 1, 0, 18, 1, 1, 13, 0, 1]
[0, 3, 0, 0, 0, 1, 0, 1, 2, 3, 2, 4, 0, 4, 0, 0, 2, 2, 1, 0, 11, 0, 0, 3, 2, 13, 2, 0, 3, 0, 0]
[1, 1, 1, 0, 7, 5, 3, 2, 25, 15, 0, 11, 2, 4, 0, 0, 7, 2, 3, 0, 21, 3, 3, 1, 2, 15, 1, 1, 6, 0, 1]
[6, 10, 16, 0, 13, 32, 3, 6, 18, 16, 11, 25, 1, 27, 0, 0, 33, 10, 5, 2, 52, 11, 4, 19, 22, 87, 17, 6, 19, 1, 6]
[2, 1, 2, 0, 1, 1, 1, 1, 2, 5, 8, 3, 0, 8, 0, 0, 12, 1, 0, 0, 6, 1, 0, 2, 1, 22, 4, 0, 0, 1, 0]
[1, 2, 0, 0, 3, 4, 3, 2, 3, 14, 6, 26, 0, 10, 0, 0, 15, 26, 2, 0, 14, 2, 0, 11, 4, 918, 15, 2, 0, 0, 0]
[1, 1, 1, 0, 15, 287, 0, 5, 20, 13, 6, 37, 0, 8, 0, 0, 13, 20, 0, 0, 18, 6, 0, 6, 2, 446, 15, 2, 13, 1, 0]
[2, 13, 7, 0, 55, 507, 9, 17, 25, 48, 18, 82, 0, 36, 0, 0, 50, 13, 4, 1, 67, 23, 17, 25, 19, 346, 71, 15, 35, 5, 1]
[1, 4, 1, 0, 21, 92, 11, 14, 33, 49, 18, 67, 3, 38, 0, 0, 53, 17, 5, 1, 91, 21, 12, 23, 18, 513, 67, 12, 14, 4, 5]
[2, 3, 2, 0, 19, 10, 3, 4, 12, 42, 13, 25, 2, 24, 0, 0, 42, 10, 3, 0, 34, 17, 15, 7, 11, 194, 34, 18, 10, 7, 8]
[0, 1, 0, 0, 2, 3, 1, 2, 8, 12, 0, 5, 0, 4, 1, 0, 14, 1, 0, 0, 6, 3, 1, 2, 1, 30, 5, 1, 1, 0, 2]
[4, 8, 1, 0, 10, 105, 8, 3, 10, 16, 5, 47, 2, 25, 0, 0, 9, 8, 5, 1, 14, 7, 5, 12, 16, 74, 110, 9, 12, 1, 1]
[8, 44, 8, 0, 66, 483, 32, 33, 85, 90, 51, 247, 6, 112, 5, 0, 82, 38, 13, 8, 139, 91, 35, 108, 84, 956, 1217, 196, 75, 23, 11]
[21, 97, 19, 0, 181, 414, 65, 31, 80, 380, 265, 835, 17, 146, 9, 2, 160, 78, 13, 6, 254, 85, 42, 174, 111, 1657, 4588, 134, 128, 20, 19]
[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
